,Index,Content ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
5942,6739,19179d57-4950-4a98-87fa-98f824551a6f,like,2021-06-14 5:12:27,positive,50,photo,education
5943,6740,19179d57-4950-4a98-87fa-98f824551a6f,super love,2021-05-17 1:43:14,positive,75,photo,education
5944,6742,19179d57-4950-4a98-87fa-98f824551a6f,worried,2020-06-24 6:36:48,negative,12,photo,education
5945,6743,19179d57-4950-4a98-87fa-98f824551a6f,cherish,2020-12-27 10:01:47,positive,70,photo,education
5946,6744,19179d57-4950-4a98-87fa-98f824551a6f,adore,2020-06-18 15:31:47,positive,72,photo,education
5947,6745,19179d57-4950-4a98-87fa-98f824551a6f,interested,2021-05-29 14:25:11,positive,30,photo,education
5948,6746,19179d57-4950-4a98-87fa-98f824551a6f,hate,2020-12-12 20:01:08,negative,5,photo,education
5949,6747,19179d57-4950-4a98-87fa-98f824551a6f,worried,2020-08-12 21:06:30,negative,12,photo,education
5950,6748,19179d57-4950-4a98-87fa-98f824551a6f,adore,2020-09-12 17:59:03,positive,72,photo,education
5951,6749,19179d57-4950-4a98-87fa-98f824551a6f,want,2020-06-25 1:31:11,positive,70,photo,education
5952,6750,19179d57-4950-4a98-87fa-98f824551a6f,super love,2020-12-20 8:39:39,positive,75,photo,education
5953,6752,19179d57-4950-4a98-87fa-98f824551a6f,hate,2021-02-12 7:57:59,negative,5,photo,education
5954,6754,3926740f-e4f7-4229-9aad-e435149d0d2f,love,2020-09-30 10:41:52,positive,65,photo,science
5955,6755,3926740f-e4f7-4229-9aad-e435149d0d2f,super love,2020-12-14 22:57:20,positive,75,photo,science
5956,6756,3926740f-e4f7-4229-9aad-e435149d0d2f,interested,2020-08-20 11:22:43,positive,30,photo,science
5957,6757,3926740f-e4f7-4229-9aad-e435149d0d2f,super love,2020-06-20 12:58:45,positive,75,photo,science
5958,6758,3926740f-e4f7-4229-9aad-e435149d0d2f,want,2021-04-26 8:49:01,positive,70,photo,science
5959,6759,3926740f-e4f7-4229-9aad-e435149d0d2f,adore,2020-07-28 11:30:31,positive,72,photo,science
5960,6760,3926740f-e4f7-4229-9aad-e435149d0d2f,worried,2020-11-26 20:05:38,negative,12,photo,science
5961,6761,3926740f-e4f7-4229-9aad-e435149d0d2f,super love,2021-06-08 10:26:34,positive,75,photo,science
5962,6762,3926740f-e4f7-4229-9aad-e435149d0d2f,like,2021-06-06 20:27:39,positive,50,photo,science
5963,6764,3926740f-e4f7-4229-9aad-e435149d0d2f,super love,2021-03-06 21:35:35,positive,75,photo,science
5964,6765,3926740f-e4f7-4229-9aad-e435149d0d2f,indifferent,2020-11-05 8:58:46,neutral,20,photo,science
5965,6766,3926740f-e4f7-4229-9aad-e435149d0d2f,like,2020-12-08 1:56:51,positive,50,photo,science
5966,6768,590873fc-e921-4396-a173-a43451675afc,interested,2020-11-01 19:08:46,positive,30,GIF,studying
5967,6769,590873fc-e921-4396-a173-a43451675afc,dislike,2021-06-06 12:50:07,negative,10,GIF,studying
5968,6770,590873fc-e921-4396-a173-a43451675afc,love,2020-11-02 3:38:20,positive,65,GIF,studying
5969,6771,590873fc-e921-4396-a173-a43451675afc,scared,2020-08-27 7:49:47,negative,15,GIF,studying
5970,6772,590873fc-e921-4396-a173-a43451675afc,scared,2020-08-20 7:15:08,negative,15,GIF,studying
5971,6773,590873fc-e921-4396-a173-a43451675afc,interested,2021-01-26 10:01:18,positive,30,GIF,studying
5972,6774,590873fc-e921-4396-a173-a43451675afc,indifferent,2021-03-05 22:57:57,neutral,20,GIF,studying
5973,6775,590873fc-e921-4396-a173-a43451675afc,scared,2020-09-29 14:41:49,negative,15,GIF,studying
5974,6776,590873fc-e921-4396-a173-a43451675afc,hate,2020-09-24 1:35:03,negative,5,GIF,studying
5975,6778,590873fc-e921-4396-a173-a43451675afc,hate,2020-11-21 16:21:55,negative,5,GIF,studying
5976,6779,590873fc-e921-4396-a173-a43451675afc,super love,2021-04-11 23:24:18,positive,75,GIF,studying
5977,6780,590873fc-e921-4396-a173-a43451675afc,dislike,2021-04-15 18:17:01,negative,10,GIF,studying
5978,6781,590873fc-e921-4396-a173-a43451675afc,super love,2021-02-28 16:16:42,positive,75,GIF,studying
5979,6782,590873fc-e921-4396-a173-a43451675afc,want,2020-10-19 3:55:25,positive,70,GIF,studying
5980,6783,590873fc-e921-4396-a173-a43451675afc,disgust,2020-11-05 23:29:33,negative,0,GIF,studying
5981,6784,590873fc-e921-4396-a173-a43451675afc,worried,2021-04-08 18:16:28,negative,12,GIF,studying
5982,6785,590873fc-e921-4396-a173-a43451675afc,dislike,2021-05-23 16:37:12,negative,10,GIF,studying
5983,6786,590873fc-e921-4396-a173-a43451675afc,interested,2021-03-26 7:38:43,positive,30,GIF,studying
5984,6788,590873fc-e921-4396-a173-a43451675afc,indifferent,2020-12-02 9:31:48,neutral,20,GIF,studying
5985,6789,590873fc-e921-4396-a173-a43451675afc,cherish,2020-12-30 18:45:47,positive,70,GIF,studying
5986,6790,590873fc-e921-4396-a173-a43451675afc,scared,2021-06-16 15:26:40,negative,15,GIF,studying
5987,6791,590873fc-e921-4396-a173-a43451675afc,disgust,2020-10-30 9:23:17,negative,0,GIF,studying
5988,6792,590873fc-e921-4396-a173-a43451675afc,peeking,2020-11-08 7:52:44,neutral,35,GIF,studying
5989,6793,590873fc-e921-4396-a173-a43451675afc,indifferent,2021-02-25 1:12:10,neutral,20,GIF,studying
5990,6794,590873fc-e921-4396-a173-a43451675afc,heart,2020-07-19 9:16:08,positive,60,GIF,studying
5991,6795,590873fc-e921-4396-a173-a43451675afc,like,2021-01-17 2:40:36,positive,50,GIF,studying
5992,6796,590873fc-e921-4396-a173-a43451675afc,cherish,2021-02-22 14:11:48,positive,70,GIF,studying
5993,6798,590873fc-e921-4396-a173-a43451675afc,super love,2020-06-21 7:31:17,positive,75,GIF,studying
5994,6800,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-07-07 8:05:20,negative,15,video,travel
5995,6801,b4c71928-99f0-4f1e-bdff-3d99c16113ac,heart,2020-12-16 9:57:49,positive,60,video,travel
5996,6802,b4c71928-99f0-4f1e-bdff-3d99c16113ac,hate,2021-05-02 12:26:38,negative,5,video,travel
5997,6803,b4c71928-99f0-4f1e-bdff-3d99c16113ac,super love,2020-07-29 18:13:10,positive,75,video,travel
5998,6804,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-06-08 6:56:52,negative,15,video,travel
5999,6805,b4c71928-99f0-4f1e-bdff-3d99c16113ac,love,2021-04-09 23:30:27,positive,65,video,travel
6000,6806,b4c71928-99f0-4f1e-bdff-3d99c16113ac,cherish,2021-05-26 0:20:41,positive,70,video,travel
6001,6807,b4c71928-99f0-4f1e-bdff-3d99c16113ac,super love,2020-06-29 16:31:41,positive,75,video,travel
6002,6808,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-02-04 12:52:54,negative,15,video,travel
6003,6810,b4c71928-99f0-4f1e-bdff-3d99c16113ac,interested,2020-07-20 12:05:51,positive,30,video,travel
6004,6811,b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2020-07-26 10:49:39,negative,10,video,travel
6005,6812,b4c71928-99f0-4f1e-bdff-3d99c16113ac,heart,2020-12-28 2:34:30,positive,60,video,travel
6006,6813,b4c71928-99f0-4f1e-bdff-3d99c16113ac,disgust,2021-02-08 2:19:10,negative,0,video,travel
6007,6814,b4c71928-99f0-4f1e-bdff-3d99c16113ac,cherish,2021-03-28 10:46:20,positive,70,video,travel
6008,6815,b4c71928-99f0-4f1e-bdff-3d99c16113ac,cherish,2020-07-07 3:52:17,positive,70,video,travel
6009,6816,b4c71928-99f0-4f1e-bdff-3d99c16113ac,worried,2020-07-06 6:09:20,negative,12,video,travel
6010,6817,b4c71928-99f0-4f1e-bdff-3d99c16113ac,love,2020-09-04 2:22:53,positive,65,video,travel
6011,6818,b4c71928-99f0-4f1e-bdff-3d99c16113ac,worried,2021-04-22 7:11:28,negative,12,video,travel
6012,6820,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-12-06 10:44:01,negative,15,video,travel
6013,6821,b4c71928-99f0-4f1e-bdff-3d99c16113ac,want,2021-01-18 9:07:18,positive,70,video,travel
6014,6822,b4c71928-99f0-4f1e-bdff-3d99c16113ac,interested,2021-03-04 14:50:56,positive,30,video,travel
6015,6823,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-08-05 9:19:13,negative,15,video,travel
6016,6824,b4c71928-99f0-4f1e-bdff-3d99c16113ac,love,2020-12-27 5:50:26,positive,65,video,travel
6017,6825,b4c71928-99f0-4f1e-bdff-3d99c16113ac,want,2021-02-06 6:55:38,positive,70,video,travel
6018,6826,b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2021-05-02 4:11:38,negative,10,video,travel
6019,6827,b4c71928-99f0-4f1e-bdff-3d99c16113ac,peeking,2021-01-23 21:49:24,neutral,35,video,travel
6020,6828,b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-04-11 14:08:35,negative,15,video,travel
6021,6830,b4c71928-99f0-4f1e-bdff-3d99c16113ac,intrigued,2020-11-19 8:00:26,positive,45,video,travel
6022,6831,b4c71928-99f0-4f1e-bdff-3d99c16113ac,super love,2021-04-07 7:57:06,positive,75,video,travel
6023,6832,b4c71928-99f0-4f1e-bdff-3d99c16113ac,adore,2021-03-14 3:39:06,positive,72,video,travel
6024,6833,b4c71928-99f0-4f1e-bdff-3d99c16113ac,disgust,2020-08-08 1:43:10,negative,0,video,travel
6025,6834,b4c71928-99f0-4f1e-bdff-3d99c16113ac,indifferent,2021-05-02 21:34:57,neutral,20,video,travel
6026,6835,b4c71928-99f0-4f1e-bdff-3d99c16113ac,peeking,2020-08-14 11:05:28,neutral,35,video,travel
6027,6836,b4c71928-99f0-4f1e-bdff-3d99c16113ac,dislike,2020-11-20 18:47:53,negative,10,video,travel
6028,6838,c7b02507-18a2-4169-91f1-4fc727c8bc03,cherish,2021-02-13 8:31:30,positive,70,,
6029,6839,c7b02507-18a2-4169-91f1-4fc727c8bc03,adore,2020-08-18 8:58:14,positive,72,,
6030,6840,c7b02507-18a2-4169-91f1-4fc727c8bc03,heart,2020-10-28 16:20:54,positive,60,,
6031,6841,c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-05-22 17:28:35,negative,10,,
6032,6842,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2021-05-07 12:56:51,positive,50,,
6033,6843,c7b02507-18a2-4169-91f1-4fc727c8bc03,adore,2021-04-09 16:19:25,positive,72,,
6034,6844,c7b02507-18a2-4169-91f1-4fc727c8bc03,indifferent,2021-06-14 2:11:20,neutral,20,,
6035,6845,c7b02507-18a2-4169-91f1-4fc727c8bc03,worried,2021-01-22 13:40:03,negative,12,,
6036,6846,c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2021-02-18 2:31:29,negative,15,,
6037,6848,c7b02507-18a2-4169-91f1-4fc727c8bc03,cherish,2020-09-17 13:34:56,positive,70,,
6038,6849,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2020-12-16 6:19:42,positive,50,,
6039,6850,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,2020-10-06 5:14:04,positive,70,,
6040,6851,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,2021-01-19 2:32:13,positive,70,,
6041,6852,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2021-04-11 4:20:07,positive,50,,
6042,6853,c7b02507-18a2-4169-91f1-4fc727c8bc03,love,2021-04-14 2:46:34,positive,65,,
6043,6854,c7b02507-18a2-4169-91f1-4fc727c8bc03,hate,2021-05-16 19:09:36,negative,5,,
6044,6855,c7b02507-18a2-4169-91f1-4fc727c8bc03,adore,2020-10-16 16:41:42,positive,72,,
6045,6856,c7b02507-18a2-4169-91f1-4fc727c8bc03,worried,2020-07-17 17:30:35,negative,12,,
6046,6858,c7b02507-18a2-4169-91f1-4fc727c8bc03,peeking,2021-06-08 11:23:52,neutral,35,,
6047,6859,c7b02507-18a2-4169-91f1-4fc727c8bc03,super love,2020-11-25 22:43:02,positive,75,,
6048,6860,c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2020-08-19 1:06:50,negative,10,,
6049,6861,c7b02507-18a2-4169-91f1-4fc727c8bc03,indifferent,2021-05-30 21:33:50,neutral,20,,
6050,6862,c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2021-02-21 17:42:09,negative,15,,
6051,6863,c7b02507-18a2-4169-91f1-4fc727c8bc03,love,2021-03-08 15:15:31,positive,65,,
6052,6864,c7b02507-18a2-4169-91f1-4fc727c8bc03,interested,2021-04-21 0:24:11,positive,30,,
6053,6865,c7b02507-18a2-4169-91f1-4fc727c8bc03,heart,2020-06-30 8:18:09,positive,60,,
6054,6866,c7b02507-18a2-4169-91f1-4fc727c8bc03,cherish,2021-06-06 15:48:41,positive,70,,
6055,6868,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,2020-11-16 14:09:31,positive,70,,
6056,6869,c7b02507-18a2-4169-91f1-4fc727c8bc03,interested,2021-06-02 21:14:23,positive,30,,
6057,6870,c7b02507-18a2-4169-91f1-4fc727c8bc03,interested,2021-05-17 2:33:10,positive,30,,
6058,6871,c7b02507-18a2-4169-91f1-4fc727c8bc03,indifferent,2020-08-21 3:07:02,neutral,20,,
6059,6872,c7b02507-18a2-4169-91f1-4fc727c8bc03,adore,2020-12-22 20:43:56,positive,72,,
6060,6873,c7b02507-18a2-4169-91f1-4fc727c8bc03,intrigued,2020-11-05 19:01:54,positive,45,,
6061,6874,c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-03-06 15:19:34,negative,10,,
6062,6875,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2020-09-19 12:00:41,positive,50,,
6063,6876,c7b02507-18a2-4169-91f1-4fc727c8bc03,dislike,2021-05-24 6:04:53,negative,10,,
6064,6878,c7b02507-18a2-4169-91f1-4fc727c8bc03,disgust,2021-06-16 9:26:57,negative,0,,
6065,6879,c7b02507-18a2-4169-91f1-4fc727c8bc03,cherish,2021-03-19 0:47:30,positive,70,,
6066,6880,c7b02507-18a2-4169-91f1-4fc727c8bc03,intrigued,2021-02-20 8:26:20,positive,45,,
6067,6881,c7b02507-18a2-4169-91f1-4fc727c8bc03,intrigued,2020-10-06 0:32:40,positive,45,,
6068,6883,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2021-04-21 0:57:07,negative,10,video,cooking
6069,6884,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,indifferent,2021-03-22 22:19:52,neutral,20,video,cooking
6070,6885,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,2021-01-08 9:47:02,negative,12,video,cooking
6071,6886,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,peeking,2021-06-14 11:37:20,neutral,35,video,cooking
6072,6887,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,cherish,2020-09-25 7:48:50,positive,70,video,cooking
6073,6888,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,hate,2020-12-15 4:03:17,negative,5,video,cooking
6074,6889,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2021-06-06 0:03:25,negative,10,video,cooking
6075,6890,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,interested,2020-12-15 8:15:57,positive,30,video,cooking
6076,6891,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,cherish,2020-08-12 21:26:47,positive,70,video,cooking
6077,6893,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,adore,2020-09-09 5:02:03,positive,72,video,cooking
6078,6894,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2020-07-20 0:36:50,negative,10,video,cooking
6079,6895,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,adore,2020-09-01 4:38:58,positive,72,video,cooking
6080,6896,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,adore,2020-10-24 7:10:43,positive,72,video,cooking
6081,6897,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,adore,2021-06-06 17:48:38,positive,72,video,cooking
6082,6898,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,indifferent,2020-12-28 8:49:49,neutral,20,video,cooking
6083,6899,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,2021-03-31 16:35:40,negative,12,video,cooking
6084,6900,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,super love,2021-02-15 16:30:14,positive,75,video,cooking
6085,6901,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,want,2021-05-30 3:53:31,positive,70,video,cooking
6086,6903,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,like,2021-06-18 7:44:58,positive,50,video,cooking
6087,6904,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,indifferent,2020-07-15 11:34:29,neutral,20,video,cooking
6088,6905,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,heart,2020-10-12 23:18:14,positive,60,video,cooking
6089,6906,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,cherish,2021-03-29 13:10:41,positive,70,video,cooking
6090,6907,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,disgust,2020-10-18 9:01:37,negative,0,video,cooking
6091,6908,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,2021-03-02 3:04:22,positive,45,video,cooking
6092,6909,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,2020-10-09 22:22:53,negative,12,video,cooking
6093,6910,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,2020-08-03 7:40:26,positive,45,video,cooking
6094,6911,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,cherish,2021-01-07 5:50:36,positive,70,video,cooking
6095,6913,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,heart,2020-07-24 10:44:31,positive,60,video,cooking
6096,6914,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,like,2021-03-04 9:56:11,positive,50,video,cooking
6097,6915,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,disgust,2020-10-05 10:06:47,negative,0,video,cooking
6098,6916,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,dislike,2020-11-13 13:14:59,negative,10,video,cooking
6099,6917,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,heart,2021-05-12 7:46:21,positive,60,video,cooking
6100,6918,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,intrigued,2021-04-08 18:51:30,positive,45,video,cooking
6101,6920,2677e7fa-4c0e-44c5-9d4c-66615a42e86f,heart,2020-10-05 14:11:03,positive,60,photo,dogs
6102,6921,2677e7fa-4c0e-44c5-9d4c-66615a42e86f,adore,2021-03-15 13:29:06,positive,72,photo,dogs
6103,6922,2677e7fa-4c0e-44c5-9d4c-66615a42e86f,scared,2021-04-14 8:02:04,negative,15,photo,dogs
6104,6924,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,2021-04-17 21:34:38,positive,45,photo,education
6105,6925,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2021-06-04 7:36:34,negative,5,photo,education
6106,6926,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,like,2020-08-16 17:41:18,positive,50,photo,education
6107,6927,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,cherish,2021-01-24 13:02:17,positive,70,photo,education
6108,6928,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2020-10-06 11:33:16,negative,10,photo,education
6109,6929,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,heart,2020-08-20 8:30:36,positive,60,photo,education
6110,6930,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2021-03-11 4:40:43,negative,10,photo,education
6111,6931,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2020-09-04 1:10:17,negative,5,photo,education
6112,6932,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,super love,2020-08-20 2:36:48,positive,75,photo,education
6113,6934,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,love,2021-05-17 0:24:21,positive,65,photo,education
6114,6935,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,2021-01-12 23:27:59,positive,45,photo,education
6115,6936,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,super love,2020-10-30 19:28:59,positive,75,photo,education
6116,6937,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,heart,2020-07-18 0:22:21,positive,60,photo,education
6117,6938,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,love,2020-12-24 7:20:27,positive,65,photo,education
6118,6939,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,worried,2021-05-19 23:15:17,negative,12,photo,education
6119,6940,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2021-04-20 1:40:46,negative,10,photo,education
6120,6941,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,disgust,2021-01-14 23:43:40,negative,0,photo,education
6121,6942,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,cherish,2020-09-30 11:35:06,positive,70,photo,education
6122,6944,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2021-02-25 4:44:35,negative,5,photo,education
6123,6945,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,like,2021-05-13 22:30:12,positive,50,photo,education
6124,6946,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,intrigued,2021-04-04 17:33:54,positive,45,photo,education
6125,6947,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,super love,2020-10-23 4:37:23,positive,75,photo,education
6126,6948,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,heart,2021-01-19 1:39:10,positive,60,photo,education
6127,6949,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,indifferent,2020-08-08 6:50:52,neutral,20,photo,education
6128,6950,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,dislike,2020-07-22 10:41:19,negative,10,photo,education
6129,6951,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2021-02-11 23:27:19,negative,5,photo,education
6130,6952,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,interested,2021-03-17 13:05:16,positive,30,photo,education
6131,6954,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,disgust,2020-10-03 6:16:31,negative,0,photo,education
6132,6955,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,scared,2021-04-24 23:59:30,negative,15,photo,education
6133,6956,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2020-07-02 7:01:23,negative,5,photo,education
6134,6957,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,cherish,2020-09-06 11:23:36,positive,70,photo,education
6135,6958,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,scared,2021-03-26 21:23:03,negative,15,photo,education
6136,6960,990ad477-b9eb-4ea6-9ec8-3f941f53b758,peeking,2020-10-05 15:04:01,neutral,35,audio,animals
6137,6961,990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,2020-09-17 8:48:19,positive,75,audio,animals
6138,6962,990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,2020-07-11 18:21:19,positive,75,audio,animals
6139,6963,990ad477-b9eb-4ea6-9ec8-3f941f53b758,heart,2021-02-23 9:52:50,positive,60,audio,animals
6140,6964,990ad477-b9eb-4ea6-9ec8-3f941f53b758,super love,2020-07-11 20:21:26,positive,75,audio,animals
6141,6965,990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,2021-01-08 1:50:33,positive,45,audio,animals
6142,6966,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2021-05-11 0:50:14,negative,10,audio,animals
6143,6967,990ad477-b9eb-4ea6-9ec8-3f941f53b758,intrigued,2020-07-21 11:11:06,positive,45,audio,animals
6144,6968,990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,2021-03-18 21:54:02,positive,70,audio,animals
6145,6970,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,2021-01-28 15:29:59,negative,0,audio,animals
6146,6971,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,2021-01-18 14:56:54,negative,0,audio,animals
6147,6972,990ad477-b9eb-4ea6-9ec8-3f941f53b758,hate,2020-08-30 21:38:49,negative,5,audio,animals
6148,6973,990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,2021-05-13 20:31:35,positive,70,audio,animals
6149,6974,990ad477-b9eb-4ea6-9ec8-3f941f53b758,peeking,2020-07-18 23:38:51,neutral,35,audio,animals
6150,6975,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2021-02-07 7:30:21,negative,10,audio,animals
6151,6976,990ad477-b9eb-4ea6-9ec8-3f941f53b758,interested,2020-08-21 14:31:56,positive,30,audio,animals
6152,6977,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2020-12-07 14:04:38,negative,10,audio,animals
6153,6978,990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,2021-06-14 22:04:39,positive,70,audio,animals
6154,6981,2240bbde-db67-4d73-b885-f0117b4b2080,heart,2020-08-14 2:22:14,positive,60,,
6155,6982,2240bbde-db67-4d73-b885-f0117b4b2080,cherish,2020-11-24 19:42:14,positive,70,,
6156,6983,2240bbde-db67-4d73-b885-f0117b4b2080,heart,2021-04-24 7:04:01,positive,60,,
6157,6984,2240bbde-db67-4d73-b885-f0117b4b2080,adore,2020-11-21 8:10:52,positive,72,,
6158,6985,2240bbde-db67-4d73-b885-f0117b4b2080,worried,2021-03-13 7:25:17,negative,12,,
6159,6986,2240bbde-db67-4d73-b885-f0117b4b2080,want,2020-09-29 7:25:14,positive,70,,
6160,6987,2240bbde-db67-4d73-b885-f0117b4b2080,like,2021-01-21 21:18:42,positive,50,,
6161,6988,2240bbde-db67-4d73-b885-f0117b4b2080,interested,2020-12-10 21:56:00,positive,30,,
6162,6989,2240bbde-db67-4d73-b885-f0117b4b2080,interested,2021-03-21 15:45:37,positive,30,,
6163,6991,2240bbde-db67-4d73-b885-f0117b4b2080,intrigued,2021-01-01 1:27:01,positive,45,,
6164,6992,2240bbde-db67-4d73-b885-f0117b4b2080,hate,2021-06-13 6:09:35,negative,5,,
6165,6993,2240bbde-db67-4d73-b885-f0117b4b2080,adore,2021-06-10 14:11:45,positive,72,,
6166,6994,2240bbde-db67-4d73-b885-f0117b4b2080,intrigued,2021-03-30 23:22:26,positive,45,,
6167,6995,2240bbde-db67-4d73-b885-f0117b4b2080,peeking,2020-12-05 9:08:46,neutral,35,,
6168,6996,2240bbde-db67-4d73-b885-f0117b4b2080,interested,2020-07-26 22:00:18,positive,30,,
6169,6997,2240bbde-db67-4d73-b885-f0117b4b2080,disgust,2020-09-04 23:32:11,negative,0,,
